,base-10,base-10,base-6,base-6,base-7,base-7,base-8,base-8,base-9,base-9,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
3300,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.12840906856172077,200.00666666666666,0.0813770374382245,1.0116666666666667,0.1073804244522968,1.0,0.0
3310,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.12840906856172077,200.00666666666666,0.0813770374382245,1.0116666666666667,0.1073804244522968,1.0,0.0
3320,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666667,0.1073804244522968,200.005,0.07053367989832933,1.0116666666666667,0.1073804244522968,1.0,0.0
3330,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666667,0.1073804244522968,200.005,0.07053367989832933,1.0116666666666667,0.1073804244522968,1.0,0.0
3340,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666667,0.1073804244522968,200.00666666666666,0.08137703743822441,1.0116666666666667,0.1073804244522968,1.0,0.0
3350,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3360,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3370,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3380,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3390,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3400,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3410,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3420,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3430,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3440,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3450,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3460,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3470,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3480,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3490,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3500,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09090593428863059,200.00333333333333,0.05763872155263524,1.0083333333333333,0.09090593428863059,1.0,0.0
3510,199.995,0.07053367989832936,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822429,200.00166666666667,0.04079079416840143,1.0066666666666666,0.08137703743822429,1.0,0.0
3520,199.99666666666667,0.05763872155263564,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00166666666667,0.04079079416840157,1.005,0.07053367989832918,1.0,0.0
3530,199.99666666666667,0.05763872155263564,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00166666666667,0.04079079416840157,1.005,0.07053367989832918,1.0,0.0
3540,199.99666666666667,0.05763872155263564,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00166666666667,0.04079079416840157,1.005,0.07053367989832918,1.0,0.0
3550,199.99666666666667,0.05763872155263564,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00166666666667,0.04079079416840157,1.005,0.07053367989832918,1.0,0.0
3560,199.99666666666667,0.05763872155263564,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00166666666667,0.04079079416840157,1.005,0.07053367989832918,1.0,0.0
3570,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3580,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3590,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3600,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3610,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3620,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3630,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3640,199.99833333333333,0.04079079416840157,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.00333333333333,0.05763872155263565,1.005,0.07053367989832918,1.0,0.0
3650,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3660,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3670,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3680,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3690,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3700,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3710,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3720,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3730,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3740,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07053367989832918,200.005,0.07053367989832936,1.005,0.07053367989832918,1.0,0.0
3750,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3760,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3770,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3780,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3790,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3800,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3810,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3820,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3830,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3840,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3850,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3860,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3870,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3880,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263554,200.00333333333333,0.05763872155263565,1.0033333333333334,0.05763872155263553,1.0,0.0
3890,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3900,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3910,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3920,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3930,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3940,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3950,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3960,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3970,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3980,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
3990,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840153,200.00166666666667,0.04079079416840157,1.0016666666666667,0.04079079416840153,1.0,0.0
