gamma,eta,zeta,jsd_phis,jsd_alpha_mphi,entropy_mphi,std_jsd_phis,std_alpha_mphi,pearson_r,pearson_r_p_value,jsd_mphi_psi,entropy_psi,jsd_psi_alpha,jsd_psi_slices,gamma,eta,zeta,reflectance,coherence,synonymy
inf,2,1.5,0.00028403204576323536,0.5213838194626468,0.19486302730359387,0.03792977561691592,0.09864315526911732,-0.9988217290800644,3.263136942382359e-108,4.916454428072203e-05,0.1877095298832974,0.5290376171638496,0.022467555607921706,inf,2,1.5,0.4786161805373532,0.9997159679542368,0.19486302730359387
inf,2,1.5,0.0002629836334264867,0.353545994423452,0.4205076064785606,0.024999649621145703,0.05816369377965019,-0.9994777430823109,1.61439565504306e-122,4.4577021045988374e-05,0.4147645791873702,0.3596349415958806,0.01594676889635726,inf,2,1.5,0.646454005576548,0.9997370163665735,0.4205076064785606
inf,2,1.5,0.0003187027545889697,0.21872460426165352,0.5671248084339933,0.014384849851916575,0.033457753795817086,-0.9989558032111148,2.4547910939422552e-110,3.5803354809349486e-05,0.5636306597332267,0.22270005526104344,0.009119547793160846,inf,2,1.5,0.7812753957383465,0.999681297245411,0.5671248084339933
inf,2,1.5,0.00023010908574576033,0.5961840196234225,0.12012158106037288,0.04267104769179511,0.09891438778346387,-0.9996716192603264,1.1184560792197324e-130,5.895696956825791e-05,0.1132454785064247,0.6040834789737084,0.01817091224889769,inf,2,1.5,0.4038159803765775,0.9997698909142543,0.12012158106037288
inf,2,1.5,0.00024767465637307777,0.4476330451909942,0.33936462010659085,0.031895878844744006,0.07210569517936534,-0.9995198423195728,5.371547912691716e-124,5.670009804936704e-05,0.3339306466866614,0.4543613454562614,0.013421499383527796,inf,2,1.5,0.5523669548090058,0.9997523253436269,0.33936462010659085
inf,2,1.5,0.00023999953498610727,0.5215349954395556,0.19796347858627142,0.0378369956136418,0.09506042822504396,-0.9997093011951708,8.036925928178942e-133,5.069021193737644e-05,0.19095588711585992,0.5290680670331458,0.021560769080428345,inf,2,1.5,0.4784650045604444,0.9997600004650139,0.19796347858627142
inf,2,1.5,0.00030201820841758195,0.17425247758263265,0.6110289986841145,0.011743638489213386,0.02545182924186596,-0.998407658609414,6.415100731531681e-103,2.859383457520792e-05,0.6080846588657857,0.17760779264160576,0.007044748127834567,inf,2,1.5,0.8257475224173674,0.9996979817915824,0.6110289986841145
inf,2,1.5,0.00025224101959171307,0.2980442595809487,0.47457827679841047,0.020539653839897448,0.050852214595368934,-0.9989045450331768,1.70796262561027e-109,4.4179183064763095e-05,0.4689929615064031,0.3037506838181057,0.015278016085540849,inf,2,1.5,0.7019557404190513,0.9997477589804082,0.47457827679841047
inf,2,2,0.00016454943549645604,0.6814525734698829,0.05007201784515526,0.038812565560009775,0.0708053684733827,-0.999924835944582,1.3057381061982596e-156,0.0002033752412164969,0.04299589960832611,0.6907506898221469,0.014192582268447862,inf,2,2,0.31854742653011714,0.9998354505645035,0.05007201784515526
inf,2,2,0.00019120621551020655,0.6892231794370469,0.04288483548544788,0.038219562608657616,0.0676272420236351,-0.9998664745076684,1.6684142070204376e-146,0.00019166488925173583,0.03583175202171256,0.6985741689695364,0.012055990265593666,inf,2,2,0.3107768205629531,0.9998087937844898,0.04288483548544788
inf,2,2,0.00018988712065464583,0.7088509291273921,0.027719484006057157,0.03424609305224136,0.05239482885585589,-0.9999845899973848,1.753690124587017e-184,0.0002316821705758143,0.02058919494036706,0.7185971699973772,0.007188913206919115,inf,2,2,0.2911490708726079,0.9998101128793454,0.027719484006057157
inf,2,2,0.00018547272267622111,0.5996758435992313,0.12843507271661414,0.04252845360017081,0.0969152732602032,-0.9996669018993409,1.992763973181735e-130,0.0001350994862390209,0.12101808255776299,0.6084314350201137,0.029921532063065633,inf,2,2,0.4003241564007687,0.9998145272773238,0.12843507271661414
inf,2,2,0.00014695401907617375,0.6933355710447437,0.03995309389779983,0.03750257467765752,0.06419389453271036,-0.9999479889981971,4.360065291528617e-163,0.00018777862391089475,0.03288625697364125,0.7027544248101623,0.011150483427958525,inf,2,2,0.30666442895525625,0.9998530459809238,0.03995309389779983
inf,2,2,0.00015693857145252356,0.43189538951337614,0.39122811713351424,0.028563512923385936,0.04995226914797084,-0.9992115834106748,2.818897197121073e-115,0.00017305591321803426,0.3863145466141748,0.4388573156765552,0.009865966980563159,inf,2,2,0.5681046104866239,0.9998430614285475,0.39122811713351424
inf,2,2,0.0001778324402291954,0.6186804925750677,0.1192985035792907,0.03729436441031525,0.07627919501731871,-0.9992346761906472,8.46050279494597e-116,0.0002276963610158833,0.11165597489584082,0.6280316643264454,0.025143112258041833,inf,2,2,0.38131950742493226,0.9998221675597708,0.1192985035792907
inf,2,2,0.00014809692516597217,0.6909435813969336,0.04395887556644287,0.03313099258388126,0.058305613593752165,-0.9999639534290252,1.551531307432608e-169,0.00029274416899291444,0.03656284173749702,0.7009829465852929,0.01171919641799323,inf,2,2,0.30905641860306643,0.9998519030748341,0.04395887556644287
inf,2,2,0.00013180181170865013,0.5984240310206679,0.13612905517688303,0.03714769092614241,0.08044113441947293,-0.9947401168839892,6.216127300886988e-82,0.00020160328364693392,0.12839880304041892,0.6077090925396713,0.029400723065936277,inf,2,2,0.4015759689793321,0.9998681981882913,0.13612905517688303
inf,2,2,0.00012340081839211747,0.7157579337223763,0.02268028753899346,0.031812596430608124,0.04514878069785072,-0.9999628259041038,5.401291630861185e-169,0.000284169352220337,0.015408661450528407,0.725876767383379,0.005451552228293903,inf,2,2,0.2842420662776237,0.9998765991816079,0.02268028753899346
inf,2,2,0.00012219831046249334,0.671736589851895,0.056819278733376576,0.041637432392711726,0.08008752744254928,-0.9999052719761632,1.5298800390070485e-152,0.0002119821320537008,0.04976590970409023,0.6808768881292571,0.016481779768546673,inf,2,2,0.328263410148105,0.9998778016895375,0.056819278733376576
inf,2,2,0.00014100004936905578,0.6795991263852671,0.051058089468446345,0.0394232993828648,0.0734182778063763,-0.9998812708179184,1.4343525376957787e-148,0.0001894056442933445,0.043969184159098645,0.6888925595687692,0.014843795056123476,inf,2,2,0.3204008736147329,0.999858999950631,0.051058089468446345
inf,2,2,0.00017128599440374858,0.6915131182369074,0.04170401753466284,0.0366965243205826,0.0639828770551794,-0.9998419014483668,1.5607313657342684e-143,0.000208156653394076,0.034564218834888485,0.701054043262378,0.011712566430013095,inf,2,2,0.3084868817630926,0.9998287140055963,0.04170401753466284
inf,2,2,0.00014775852099645898,0.6916239725759012,0.04146624814635894,0.03706802039662975,0.0644416774201131,-0.9999351211326422,3.3706287224321593e-159,0.00021045039156827872,0.03434606846192142,0.7011338754891081,0.011617725521271601,inf,2,2,0.30837602742409875,0.9998522414790035,0.04146624814635894
inf,2,2,0.00011220151729064782,0.7044905429057113,0.031070506888051467,0.035060926420981006,0.05528012214850032,-0.999918108629622,4.202726386566209e-155,0.0002874562088978905,0.0238734333470097,0.7143270422147321,0.008448599684484498,inf,2,2,0.29550945709428866,0.9998877984827094,0.031070506888051467
inf,2,2,0.0001449998026980515,0.6504506923952227,0.07580996831218839,0.042141261429222865,0.0888456967824576,-0.9996507061022594,1.3626470432655033e-129,0.00018275479449625376,0.06863696117639798,0.6595211606727891,0.021537302489397243,inf,2,2,0.3495493076047773,0.999855000197302,0.07580996831218839
inf,2,2,0.00015755011638184934,0.6758774753219041,0.05404856178710627,0.04083301169769949,0.07658235755786348,-0.9999424069274799,2.7076027809148947e-161,0.00016909963608258138,0.047026054763315936,0.6849806937267493,0.015787659592092145,inf,2,2,0.3241225246780959,0.9998424498836181,0.05404856178710627
inf,2,2,0.00013593533930321652,0.690870526332233,0.041457540152046224,0.03879574946329503,0.06765301322437865,-0.9997717026942232,4.523168234864828e-137,0.0002113587167429376,0.03439591570381839,0.7002633129257605,0.01196948238647063,inf,2,2,0.309129473667767,0.9998640646606968,0.041457540152046224
inf,2,2,0.00015128309232824858,0.7137862539658788,0.024237800700301754,0.03217627394952407,0.04695139503596744,-0.9999885454884192,1.0629857132271565e-189,0.00025182814118931973,0.01700640195480549,0.7237947890809301,0.005859234834239025,inf,2,2,0.2862137460341212,0.9998487169076717,0.024237800700301754
inf,2,2,0.00021944386548665613,0.6791356238146053,0.05064576526483624,0.04062778252528098,0.07641987663772358,-0.9998361871226736,6.57349428028958e-143,0.00020405754141139543,0.043644567013632174,0.6882708771590551,0.014903824719773893,inf,2,2,0.32086437618539465,0.9997805561345133,0.05064576526483624
inf,2,5,5.2386576161469605e-05,0.7273215828324486,0.014519938966522799,0.025060911797858798,0.0313369880674375,-0.9999425292808444,2.484159662497458e-161,0.0006316899130857506,0.006688296951297615,0.7387575127999888,0.0023551210233749855,inf,2,5,0.27267841716755137,0.9999476134238385,0.014519938966522799
inf,2,5,5.717112453529782e-05,0.7270912553977551,0.014633739697111299,0.02550477487703024,0.031808879251582954,-0.9999477197783364,5.3740276039691234e-163,0.0005909607914540912,0.006872752179667223,0.7383789430989456,0.0023757423454978336,inf,2,5,0.2729087446022449,0.9999428288754647,0.014633739697111299
inf,2,5,2.536399144997468e-05,0.7323756466923939,0.011054274472660717,0.021814379690178614,0.025100589700668988,-0.9999418689633908,3.9455915816796695e-161,0.0007972873835423236,0.0029509587683100936,0.7444446512780869,0.0009253856529943369,inf,2,5,0.26762435330760614,0.9999746360085501,0.011054274472660717
inf,2,5,3.810693137319799e-05,0.7321076333740923,0.011246415899354132,0.022018869963907846,0.02549167243505981,-0.9999212450504014,8.64302957671793e-156,0.0006980464944660382,0.003217546186309102,0.744011972395225,0.0009861174758935744,inf,2,5,0.26789236662590765,0.9999618930686268,0.011246415899354132
inf,2,5,3.423465494483135e-05,0.7298489524588636,0.0127737793287617,0.023600390504303376,0.028324426620155017,-0.9999537046948391,3.9077879692462025e-165,0.0007054474639264369,0.00482276106210979,0.7415661752683941,0.0016164870483170934,inf,2,5,0.2701510475411364,0.9999657653450552,0.0127737793287617
inf,2,5,5.402336146257001e-05,0.7307563409238391,0.012160839369415873,0.02299732492499603,0.02723527530745973,-0.999910742041112,1.375708320605113e-153,0.0006229802382722444,0.004241236002994932,0.7424127610700499,0.0013413373254310005,inf,2,5,0.2692436590761609,0.9999459766385375,0.012160839369415873
inf,2,5,5.1800706424771326e-05,0.7295402202349792,0.012984697089556647,0.02373379621150376,0.028726157432463536,-0.9999335495741783,8.885366995311759e-159,0.0006648530616005928,0.005073224701995349,0.7411704387452396,0.001698203139102716,inf,2,5,0.2704597797650208,0.9999481992935753,0.012984697089556647
inf,2,5,3.7714117725819516e-05,0.7305663833783809,0.012291127147845637,0.02295917152344445,0.027365879544073844,-0.9999616981743212,1.8119246530305343e-168,0.0007463129142951455,0.004278575211249074,0.7424220333500777,0.0014329443528447933,inf,2,5,0.26943361662161913,0.9999622858822742,0.012291127147845637
inf,2,5,2.1186531995813396e-05,0.7331240418865796,0.0105499954142427,0.021274698144474673,0.02414883263060049,-0.9999399934440814,1.427634683723683e-160,0.000817643800247507,0.002396566448108285,0.7453038668020207,0.0007232870765502971,inf,2,5,0.26687595811342035,0.9999788134680042,0.0105499954142427
inf,2,5,4.542598118824237e-05,0.7238165290774383,0.017019556924924992,0.026766089832314745,0.035197274950613866,-0.9999031758603244,3.7119249938366537e-152,0.0005732269520640834,0.009292958538595339,0.7349965058985886,0.003508388298473966,inf,2,5,0.2761834709225617,0.9999545740188117,0.017019556924924992
inf,2,5,5.1411650027819494e-05,0.7312216362615371,0.011856325890430966,0.02255837918970196,0.026613109146866643,-0.9999787099466538,8.492824386371583e-179,0.0006910545169682702,0.003866787363842343,0.7430336099876809,0.001229520919833262,inf,2,5,0.26877836373846287,0.9999485883499721,0.011856325890430966
inf,2,5,4.5868592562480185e-05,0.7239139919517634,0.016903460771468506,0.0270264402095538,0.03534140200186597,-0.9997627916995436,2.1322912094498262e-136,0.0005707119102122403,0.00920562216733782,0.7350353806666876,0.0034142003587178103,inf,2,5,0.2760860080482366,0.9999541314074375,0.016903460771468506
inf,2,5,5.0632111216684434e-05,0.7287533839986129,0.013505223669085584,0.02434994782752536,0.02975761623530091,-0.9998597094786056,1.2346531592327401e-145,0.000644944253097357,0.005648011677111247,0.7402639432006066,0.001913125966682683,inf,2,5,0.2712466160013871,0.9999493678887833,0.013505223669085584
inf,2,5,4.805626973639126e-05,0.7268795513293254,0.014794158496544259,0.025556659227159426,0.031968640685826784,-0.9998319526573536,1.8477664324519503e-142,0.0006157143835912037,0.0070087203105418175,0.7382148737790384,0.0024582845733903172,inf,2,5,0.27312044867067464,0.9999519437302636,0.014794158496544259
inf,2,5,3.0197034878730894e-05,0.7254291920241989,0.01586408151343912,0.02604497327732978,0.033382509097635515,-0.9997330457744372,2.5499264925695174e-134,0.0006671016321574337,0.008036413222226771,0.7368369106796673,0.00297626175229668,inf,2,5,0.27457080797580113,0.9999698029651213,0.01586408151343912
inf,2,5,3.455982106181654e-05,0.7304819448919284,0.01234528261434293,0.023135742174571903,0.027507053855389187,-0.9999795378993246,1.7036661970880178e-179,0.0007442513010157138,0.0043496944825440476,0.7423022563770147,0.0014431296525698977,inf,2,5,0.2695180551080716,0.9999654401789382,0.01234528261434293
inf,2,5,2.90912165764917e-05,0.7310206540022897,0.011961337392644981,0.02289837904708339,0.026901360096619788,-0.9999638629864402,1.7172597059615148e-169,0.0007166666900208508,0.003970641799487401,0.7428341115529957,0.0012803264673761875,inf,2,5,0.26897934599771034,0.9999709087834235,0.011961337392644981
inf,2,5,3.114402687088143e-05,0.7322620376414575,0.011133282146908417,0.021860881836935884,0.02524672258829753,-0.9999215184826664,7.507483327869218e-156,0.0007759261067957456,0.0030462140012161606,0.7442946110036509,0.0009557456412607156,inf,2,5,0.2677379623585425,0.9999688559731291,0.011133282146908417
inf,2,5,2.7937521857237027e-05,0.7313078339273442,0.011775448474279948,0.022625011061664715,0.026488184491023505,-0.9999586159949336,4.163346755085865e-167,0.0007468563421642385,0.0037447991854509433,0.7432084753985757,0.0012092080547269632,inf,2,5,0.2686921660726558,0.9999720624781427,0.011775448474279948
inf,2,5,2.2906002329524374e-05,0.7305065395459782,0.01234212733552905,0.022996274680496264,0.02737344359007022,-0.9999312806940736,3.46088143087129e-158,0.0008044476039848689,0.0042871399367110045,0.7424540990226607,0.0014635043055648295,inf,2,5,0.2694934604540218,0.9999770939976704,0.01234212733552905
inf,2,inf,2.17472521931394e-05,0.7336519682113141,0.010200904424190043,0.020805358018787374,0.023490270863318098,-0.9998885045491124,1.1247426998453472e-149,0.000880828514158105,0.001982309237196399,0.7459786882775632,0.000592202255801349,inf,2,inf,0.26634803178868593,0.9999782527478068,0.010200904424190043
inf,2,inf,2.0216350330928832e-05,0.7338655318377236,0.01006278624200441,0.02058346252087967,0.023162097528140576,-0.9998031552250652,1.1179999942471818e-139,0.0009219536160701877,0.0018011745320530694,0.7462852836863307,0.0005418432110665408,inf,2,inf,0.26613446816227637,0.9999797836496691,0.01006278624200441
inf,2,inf,2.3403840974314658e-05,0.7334622809562039,0.01033072612999827,0.02093394332669229,0.0236902053972922,-0.9999520789444224,1.581208295820409e-164,0.0008721039300290771,0.0021263012375927477,0.7457572454477099,0.0006425935851761607,inf,2,inf,0.2665377190437961,0.9999765961590257,0.01033072612999827
inf,2,inf,2.6832433019936785e-05,0.7316169640963528,0.011565880853426053,0.02239263711500284,0.026114354979098454,-0.9996486003040904,1.7381460057393685e-129,0.0007651469522313714,0.003511706779642555,0.7435716465692874,0.0011280099005846445,inf,2,inf,0.2683830359036472,0.9999731675669801,0.011565880853426053
inf,2,inf,2.7889340997916654e-05,0.7318165259949414,0.011440782164761978,0.02213194194461276,0.02582296829022448,-0.9998229738527592,1.5209170320134146e-141,0.000813791705971588,0.0033405329473295007,0.743873575642021,0.0010874427266950467,inf,2,inf,0.2681834740050586,0.999972110659002,0.011440782164761978
inf,2,inf,2.2944068833345117e-05,0.7329169365602066,0.01069287715402035,0.021385982515378838,0.02440781589532176,-0.9999103132022146,1.6704220936904602e-153,0.0008345668548750928,0.0025370089587979008,0.7451019514604704,0.0007838617869139645,inf,2,inf,0.2670830634397934,0.9999770559311667,0.01069287715402035
inf,2,inf,1.6370875406607044e-05,0.7335584108855495,0.010268394006639401,0.02086110326632793,0.023549863082568127,-0.9997850201471946,3.966264874575982e-138,0.0009176034895258534,0.0020263309984612276,0.7459342965623401,0.0006224331738392969,inf,2,inf,0.2664415891144505,0.9999836291245934,0.010268394006639401
inf,2,inf,1.4211077463243951e-05,0.7345679022618326,0.009598817236268133,0.020050360840650462,0.02225831904866294,-0.9995283948409809,2.5945084146592073e-124,0.000980774403775267,0.0012668057818249509,0.7471449727269666,0.0003608166641890226,inf,2,inf,0.26543209773816745,0.9999857889225368,0.009598817236268133
inf,2,inf,2.6471854006493304e-05,0.7300679805100461,0.012664785379660155,0.023086188293117867,0.027793078966893512,-0.9998987862656116,2.235745847138076e-151,0.0007940636725586522,0.00461429533667704,0.7420001147718862,0.0016164870483170923,inf,2,inf,0.26993201948995393,0.9999735281459935,0.012664785379660155
inf,2,inf,2.589590112640948e-05,0.7319201649236182,0.011370013458931424,0.022078092978011363,0.0256652739852988,-0.999769324481799,6.881798266870187e-137,0.0008004917516973575,0.003271234722072421,0.7439725111068036,0.0010570312663137952,inf,2,inf,0.2680798350763818,0.9999741040988736,0.011370013458931424
inf,2,inf,2.6930565191912814e-05,0.7315282790327949,0.011655287668240547,0.02219529448700497,0.026058552112605826,-0.999930747065787,4.7341121629346086e-158,0.0008189570138457669,0.003550489367155142,0.7435936700987991,0.0011889005260205076,inf,2,inf,0.26847172096720506,0.9999730694348081,0.011655287668240547
inf,2,inf,2.5654056630836734e-05,0.7313864040621931,0.01178450619087104,0.02200232790996952,0.026074090008449832,-0.9999299517016441,7.517752416588222e-158,0.0008792602826713097,0.0036122486154670655,0.7435895052486899,0.0012701626824181407,inf,2,inf,0.26861359593780687,0.9999743459433692,0.01178450619087104
inf,2,inf,2.1186383138610096e-05,0.7323711927557628,0.011057077701597369,0.021851576294157085,0.025123114752478932,-0.9999147799326348,2.1101070973991827e-154,0.0007963751247579316,0.0029524656158060715,0.7444413977787889,0.000925385652994337,inf,2,inf,0.2676288072442372,0.9999788136168614,0.011057077701597369
inf,2,inf,4.36401116265659e-05,0.7305903856857487,0.012287386441845802,0.022779012875840183,0.027250777060824048,-0.9999637304156196,1.9917867591488204e-169,0.0007832840869831242,0.004241208791940245,0.7425193551537508,0.0014431296525698977,inf,2,inf,0.26940961431425126,0.9999563598883734,0.012287386441845802
inf,2,inf,3.441444366042704e-05,0.732593396906092,0.010907300896763639,0.021586485631054152,0.024823555735483505,-0.9999667105959226,6.182828246570997e-171,0.0008021335155821291,0.002786428867464645,0.7446985597646731,0.0008647011396944635,inf,2,inf,0.26740660309390796,0.9999655855563395,0.010907300896763639
inf,2,inf,1.8929187137755902e-05,0.7335784833460934,0.010253240525727932,0.02086753259604936,0.02353325571116024,-0.9999816631521848,2.0070956459857214e-181,0.0008584734432493975,0.0020484390056727275,0.7458746520147455,0.0006123549086443666,inf,2,inf,0.26642151665390656,0.9999810708128622,0.010253240525727932
inf,2,inf,2.5921330780090474e-05,0.7335776296026368,0.010253647621987017,0.020819202510015247,0.023543359450032046,-0.9999850925411856,4.579243589972466e-185,0.0008689743931475437,0.00204380381600139,0.7458846787384632,0.0006123549086443667,inf,2,inf,0.26642237039736316,0.99997407866922,0.010253647621987017
inf,2,inf,2.2087236602791904e-05,0.7332395442109712,0.010480357808994204,0.021093207136737,0.023961871481814973,-0.9999159787538198,1.1888524935376022e-154,0.0008791682132534041,0.0022765635891630466,0.7455291351896922,0.0007031059158608123,inf,2,inf,0.26676045578902885,0.9999779127633972,0.010480357808994204
inf,2,inf,2.4639820174241537e-05,0.7323134748113658,0.01109215076435985,0.02191029599479128,0.025201977923963212,-0.9999589962770942,2.864652913416591e-167,0.000775422217515611,0.0030059353559224217,0.7443428731508646,0.0009355043339931069,inf,2,inf,0.26768652518863423,0.9999753601798258,0.01109215076435985
inf,2,inf,1.8415412494446612e-05,0.7325060356817796,0.010979742733952011,0.021636113232225886,0.02491389269383095,-0.9998663606636324,1.7270021659276476e-146,0.0008726065548891397,0.0028056135020715738,0.744724546234595,0.0009051522327553977,inf,2,inf,0.26749396431822037,0.9999815845875055,0.010979742733952011
inf,5,1,0.0003101272668206885,0.027916941742037515,0.787574433982939,0.0013294576122731751,0.0018653322648048067,-0.997749152304502,7.748868267075076e-97,6.601500373015767e-07,0.7871340131441475,0.028156338304620387,0.0013125639601399201,inf,5,1,0.9720830582579625,0.9996898727331793,0.787574433982939
inf,5,1,0.0003225380065482328,0.034344620634799934,0.7677053378006159,0.001234596106525188,0.0011658487738505276,-0.9979468996490896,1.8771111992015564e-98,1.2778578617478331e-06,0.7671389812824797,0.03471985879825912,0.001321181170435041,inf,5,1,0.9656553793652001,0.9996774619934518,0.7677053378006159
inf,5,1,0.00028402757980090256,0.032040913338197814,0.7803006435489037,0.0018761769960190773,0.0010158104896362463,-0.9974706407593557,8.685858782044998e-95,6.212015697393268e-07,0.7797612606819245,0.03239046267553647,0.0011949184404443048,inf,5,1,0.9679590866618022,0.999715972420199,0.7803006435489037
inf,5,1,0.00024208023456828503,0.02923715940262417,0.7779071746290683,0.001880439301774114,0.001706405688309312,-0.9968644424843676,5.158862918213084e-91,5.638775015803786e-07,0.7774909008154812,0.029472420708181343,0.0012718950130919716,inf,5,1,0.9707628405973758,0.9997579197654317,0.7779071746290683
inf,5,1,0.0003026013713969064,0.03212903958507552,0.7845671646998411,0.001251350396118967,0.001681510922509209,-0.9962340320857404,8.502037933471175e-88,6.59770684308114e-07,0.7839705369524608,0.032494129302225616,0.0011629436105065833,inf,5,1,0.9678709604149245,0.9996973986286031,0.7845671646998411
inf,5,1,0.0002862587576870341,0.033892103457145765,0.7773794873978614,0.0014841720554718324,0.0009370087668794002,-0.9971199181004002,1.65898797810326e-92,1.1774233459327377e-06,0.7768800885671145,0.03427132216206985,0.001287855199328017,inf,5,1,0.9661078965428542,0.9997137412423129,0.7773794873978614
inf,5,1,0.0003222378539504957,0.0301281049289841,0.7814876136929902,0.0012452445515856027,0.0014833617503679731,-0.996667160948162,6.083207727256418e-90,8.347169839773017e-07,0.781224695298549,0.030331023464414294,0.0012143411026522436,inf,5,1,0.9698718950710159,0.9996777621460495,0.7814876136929902
inf,5,1,0.0002685846235669626,0.02803267496095829,0.7829155363727001,0.001233776041965279,0.0010061494049615914,-0.9911165960198932,9.572392427247411e-73,6.528608098577138e-07,0.7825093809842669,0.02829565878922846,0.0012544894309887372,inf,5,1,0.9719673250390417,0.9997314153764331,0.7829155363727001
inf,5,1,0.0002735318523693946,0.03569546440002158,0.7737362979491611,0.0016695509563936974,0.0019149554077034128,-0.9979531598318556,1.658935455037871e-98,7.008072895331452e-07,0.773212248286639,0.036076692187768884,0.0012053375941788872,inf,5,1,0.9643045355999784,0.9997264681476306,0.7737362979491611
inf,5,1,0.00024764294474214894,0.03530009305431614,0.7645326292805302,0.001379851117497889,0.001167254625488603,-0.9940342635414674,1.0056767529868432e-79,9.049374511960195e-07,0.7641085999141575,0.03564161593417836,0.001291339734166602,inf,5,1,0.9646999069456839,0.9997523570552579,0.7645326292805302
inf,5,1,0.00025945370407422143,0.01647370644027646,0.8116053171310988,0.0020393212167354588,0.0008729669929067352,-0.9949195557035097,1.52936959274282e-82,3.3244269159737877e-07,0.8112932527240978,0.016643980214899656,0.0012646444790029691,inf,5,1,0.9835262935597235,0.9997405462959258,0.8116053171310988
inf,5,1,0.00033948099314496126,0.03577588710947088,0.7778743321200698,0.0008512361514285044,0.0013482930006982038,-0.9874872191022386,9.459078212802549e-67,1.3124016140508845e-06,0.7775280152196543,0.03606944841993753,0.0012228427480593966,inf,5,1,0.9642241128905291,0.999660519006855,0.7778743321200698
inf,5,1,0.00026911981682737333,0.023953476964214904,0.793834741468612,0.0015817264722904453,0.0011850920199010762,-0.9965519158108578,2.4048553441433966e-89,6.475411242767848e-07,0.7935616938165274,0.02416406100608404,0.0012279144051305572,inf,5,1,0.9760465230357851,0.9997308801831726,0.793834741468612
inf,5,1,0.000303522979892103,0.03256554396549572,0.7750734516495787,0.001484054590854495,0.0014120698756079928,-0.9965255047574266,3.274001359729356e-89,1.2148375332365902e-06,0.7746134947101849,0.03294095554980992,0.0011834432855671578,inf,5,1,0.9674344560345043,0.9996964770201079,0.7750734516495787
inf,5,1,0.00025988125242466537,0.0361557044577947,0.7725515236092214,0.0013602022877619714,0.0013602679401239475,-0.9939915677746352,1.3413207792960963e-79,8.449869435267487e-07,0.7720328499525217,0.03651719380818141,0.0012538708200071835,inf,5,1,0.9638442955422053,0.9997401187475753,0.7725515236092214
inf,5,1,0.00028996695535759225,0.02944262371458395,0.7835016331682144,0.001308215942382037,0.00199229679347803,-0.997485601195195,6.832754162750263e-95,1.0498572349249002e-06,0.7830205647684972,0.02975693377819555,0.0013013054178260828,inf,5,1,0.970557376285416,0.9997100330446425,0.7835016331682144
inf,5,1,0.0003091939361017898,0.019946029723367783,0.794701023381494,0.0019445801874934726,0.0010537752357600244,-0.9992034603927524,4.268761574751984e-115,4.2341901584919134e-07,0.7943917350829891,0.020131632049398718,0.0013007090612792752,inf,5,1,0.9800539702766322,0.9996908060638983,0.794701023381494
inf,5,1,0.0003080089354470308,0.04102404376500735,0.7609255099100998,0.001554559160808604,0.0013139583449857512,-0.9980721317253052,1.4708217134955793e-99,1.2146769208243313e-06,0.7604491998175638,0.041360353082567684,0.0013062812341284008,inf,5,1,0.9589759562349927,0.999691991064553,0.7609255099100998
inf,5,1,0.00034887605364266163,0.015627690496209382,0.8057258539465239,0.001744330940213497,0.0006422618216187664,-0.9927035805793628,3.410643547122851e-76,3.465915572320455e-07,0.8054140966315217,0.01576840277303848,0.0013935345969519686,inf,5,1,0.9843723095037906,0.9996511239463574,0.8057258539465239
inf,5,1,0.00026121756322752956,0.029203690183135844,0.7961246669965127,0.001702399996825651,0.0012741500851965524,-0.9978379595721062,1.5203701528712676e-97,9.54524519425348e-07,0.7958008336803913,0.02944887254246353,0.0011884254659439441,inf,5,1,0.9707963098168642,0.9997387824367725,0.7961246669965127
inf,5,1.5,0.00013821688378809566,0.3403773070069977,0.45014101385232536,0.023198133931516783,0.0512179663907894,-0.9980920295510334,9.665968654544108e-100,0.00012644550833251778,0.4451108191684304,0.3463966172434088,0.011559835243004192,inf,5,1.5,0.6596226929930022,0.9998617831162119,0.45014101385232536
inf,5,1.5,0.00017944768858782473,0.5749946251570348,0.14296155060623686,0.03904864488303037,0.09364141061901866,-0.9993080469523268,1.430152425152941e-117,0.0001159928980841718,0.13585428338052893,0.5831788860342204,0.018619484369747513,inf,5,1.5,0.4250053748429652,0.9998205523114122,0.14296155060623686
inf,5,1.5,0.00021585970770142068,0.5428120055095174,0.1781152928742212,0.037805484846038,0.09278732158994372,-0.997919232770182,3.2262479020704727e-98,0.00010781924717173652,0.1710130334048857,0.550714740515569,0.02019844854007689,inf,5,1.5,0.45718799449048264,0.9997841402922986,0.1781152928742212
inf,5,1.5,0.00018415537874261052,0.5074158512233011,0.22164585329846712,0.0347219040988569,0.08491858647223571,-0.9970793770535158,2.9198796527612232e-92,0.00013775589061248986,0.21444129291339126,0.5153026083519294,0.020309870047610656,inf,5,1.5,0.49258414877669887,0.9998158446212574,0.22164585329846712
inf,5,1.5,0.0001552914353545212,0.2518030564653735,0.5285099366710488,0.016043219811408046,0.038155574763113,-0.994157115110746,4.3401220563792856e-80,0.00010261797350974432,0.5238297077297127,0.2570455657477311,0.011284562343009171,inf,5,1.5,0.7481969435346265,0.9998447085646455,0.5285099366710488
