,eta=1,eta=1,eta=1,eta=1,eta=1,eta=1,eta=2,eta=2,eta=2,eta=2,eta=2,eta=2,eta=3,eta=3,eta=3,eta=3,eta=3,eta=3
,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
920,225.53333333333333,8.160201522566028,4.586666666666667,0.5560175856531465,0.8433333333333334,0.3634862063713317,306.4066666666667,17.910740415243094,4.976666666666667,0.1509598916563234,0.8366666666666667,0.3696695220809463,368.5366666666667,20.532624176065646,4.983333333333333,0.12801909579781032,0.7366666666666667,0.4404416974911541
930,224.98,7.910305514538192,4.576666666666667,0.5574844292793206,0.8533333333333334,0.3537733109712419,305.73333333333335,17.977455017017547,4.973333333333334,0.16110727964792768,0.8133333333333334,0.3896437118987325,368.57333333333327,20.68231020837748,4.983333333333333,0.12801909579781032,0.7666666666666667,0.4229525846816504
940,224.53333333333333,7.797150476652068,4.57,0.5583606958469283,0.8066666666666666,0.3949120858565303,305.0466666666667,18.199573865585123,4.973333333333334,0.16110727964792768,0.79,0.407308237088326,368.47666666666674,20.79990678397916,4.983333333333333,0.12801909579781032,0.7866666666666666,0.40966110655299204
950,223.97666666666663,7.537204757438632,4.543333333333333,0.5669705067775173,0.8433333333333334,0.3634862063713317,304.37666666666667,18.355420331759106,4.973333333333334,0.16110727964792768,0.8033333333333333,0.3974781615244908,368.4333333333333,20.834239980271786,4.983333333333333,0.12801909579781032,0.8266666666666667,0.3785351884420904
960,223.47666666666663,7.448229468955841,4.523333333333333,0.568145130128641,0.8266666666666667,0.37853518844209,303.46,18.431722654163387,4.973333333333334,0.16110727964792768,0.8266666666666667,0.3785351884420903,368.38,20.661613360690566,4.983333333333333,0.12801909579781032,0.8033333333333333,0.3974781615244909
970,223.03,7.464746032741724,4.496666666666667,0.5915985876325998,0.8466666666666667,0.3603085097832451,302.76,18.55161448499833,4.973333333333334,0.16110727964792768,0.8133333333333334,0.3896437118987324,368.23,20.66100433183247,4.983333333333333,0.12801909579781032,0.8266666666666667,0.3785351884420902
980,222.4333333333333,7.341132216642213,4.49,0.591523456846809,0.87,0.3363034344160045,301.8833333333333,18.569950337993788,4.96,0.19595917942265406,0.7733333333333333,0.4186751591495364,368.08,20.655594883711288,4.983333333333333,0.12801909579781032,0.79,0.407308237088326
990,222.00333333333333,7.369531117302432,4.47,0.5908468498688987,0.8233333333333334,0.3813863599495349,301.0566666666667,18.7888297193365,4.96,0.19595917942265406,0.8433333333333334,0.3634862063713317,368.0,20.981420352302177,4.983333333333333,0.12801909579781032,0.8066666666666666,0.3949120858565303
1000,221.58,7.38355831109454,4.453333333333333,0.6064834888290198,0.8433333333333334,0.3634862063713317,300.37,18.727691617851182,4.956666666666667,0.2036063740543396,0.82,0.38418745424597184,367.7166666666666,20.91498001167797,4.983333333333333,0.12801909579781032,0.8266666666666667,0.3785351884420899
1010,221.1833333333333,7.4768345946366646,4.433333333333334,0.6046119049072346,0.8566666666666667,0.35041245538491994,299.67,18.797546825760712,4.953333333333333,0.2109238935940851,0.8833333333333333,0.3210226714043031,367.44333333333327,20.96696104721797,4.983333333333333,0.12801909579781032,0.83,0.375632799419859
1020,220.73666666666668,7.514474181353076,4.426666666666667,0.6093347921207907,0.89,0.3128897569432406,299.0566666666667,18.84480800880945,4.946666666666666,0.2246973272847033,0.82,0.3841874542459716,367.35333333333335,21.194381855157328,4.983333333333333,0.12801909579781032,0.8233333333333334,0.3813863599495349
1030,220.36666666666667,7.350661345907744,4.403333333333333,0.6169728969375848,0.8933333333333333,0.3086889840744059,298.18,18.6605001719318,4.943333333333333,0.2312045751181313,0.8633333333333333,0.3434951075181261,367.15,21.361667381862613,4.98,0.1399999999999999,0.8133333333333334,0.3896437118987324
1040,219.96666666666667,7.157668770083048,4.386666666666667,0.6195338749594109,0.8833333333333333,0.32102267140430313,297.47333333333336,18.98111224934468,4.94,0.2374868417407585,0.85,0.3570714214271431,366.94,21.608556947036824,4.98,0.1399999999999999,0.86,0.34698703145794946
1050,219.38333333333333,6.928904835702548,4.3566666666666665,0.6293824133404293,0.87,0.3363034344160045,296.77,19.135231903481074,4.93,0.25514701644346105,0.8066666666666666,0.3949120858565303,366.67333333333335,21.775673481101688,4.98,0.1399999999999999,0.84,0.3666060555964669
1060,218.93666666666667,6.855118930810431,4.333333333333333,0.6289320754704406,0.8566666666666667,0.35041245538492005,295.96,19.24539079017796,4.926666666666667,0.2606828639468951,0.87,0.3363034344160046,366.37666666666667,21.683667945150685,4.98,0.1399999999999999,0.8366666666666667,0.3696695220809463
1070,218.56666666666663,6.854114741444651,4.31,0.6222807512155043,0.93,0.25514701644346105,295.07,19.180678646318363,4.926666666666667,0.2606828639468951,0.8466666666666667,0.360308509783245,366.0266666666666,21.886204685955814,4.98,0.1399999999999999,0.8433333333333334,0.3634862063713317
1080,218.1266666666667,6.851079395897327,4.283333333333333,0.6189148209209062,0.8933333333333333,0.3086889840744059,294.18333333333334,19.17541104875952,4.916666666666667,0.276385399196283,0.83,0.375632799419859,365.78333333333336,22.017789524735576,4.98,0.1399999999999999,0.83,0.375632799419859
1090,217.6833333333333,6.751522462049247,4.243333333333333,0.6304407629234929,0.9033333333333332,0.29550333707459586,293.22333333333336,19.138794516780717,4.91,0.28618176042508336,0.85,0.3570714214271432,365.41333333333336,22.080515291893786,4.98,0.1399999999999999,0.7666666666666667,0.4229525846816508
1100,217.1833333333333,6.713895209853143,4.22,0.6310837239754069,0.8933333333333333,0.3086889840744059,292.39,19.21851277631371,4.9,0.3000000000000005,0.8066666666666666,0.3949120858565303,365.05,22.435110132706413,4.98,0.1399999999999999,0.8166666666666667,0.3869395588747973
1110,216.81333333333333,6.766965510642287,4.2,0.6377042156569672,0.9066666666666666,0.2908989897236193,291.5233333333333,19.022165725513197,4.8966666666666665,0.3043937508483967,0.8666666666666667,0.3399346342395187,364.72,22.423832559726872,4.976666666666667,0.1509598916563234,0.79,0.407308237088326
1120,216.5133333333333,6.6385105424501685,4.18,0.6384355879804937,0.8633333333333333,0.3434951075181264,290.74666666666667,18.971096143578226,4.8933333333333335,0.308688984074406,0.8433333333333334,0.3634862063713317,364.36,22.54204368138198,4.976666666666667,0.1509598916563234,0.82,0.3841874542459717
1130,216.14333333333332,6.6555332034497585,4.15,0.6639528095680686,0.8966666666666666,0.30439375084839737,289.88666666666666,19.18247000663772,4.876666666666667,0.3288194371113453,0.8533333333333334,0.3537733109712419,364.08333333333326,22.52279709292097,4.976666666666667,0.1509598916563234,0.8333333333333334,0.3726779962499653
1140,215.6833333333333,6.486631551806292,4.116666666666666,0.6656241849238629,0.9233333333333332,0.2660618140374316,288.85,19.143515002910682,4.87,0.33630343441600463,0.8833333333333333,0.32102267140430296,363.73666666666674,22.687162057476968,4.976666666666667,0.1509598916563234,0.8533333333333334,0.35377331097124204
1150,215.19,6.384922343563257,4.1,0.675771164423777,0.88,0.32496153618543744,288.1066666666667,19.180596677081986,4.8566666666666665,0.3504124553849205,0.85,0.3570714214271433,363.35333333333335,22.64512800189529,4.976666666666667,0.1509598916563234,0.82,0.3841874542459715
1160,214.78,6.352290925327647,4.09,0.6697511975850942,0.9066666666666666,0.2908989897236193,287.1333333333333,19.234748648099238,4.8566666666666665,0.3504124553849205,0.88,0.32496153618543755,362.9933333333333,22.742177165395194,4.976666666666667,0.1509598916563234,0.8566666666666667,0.35041245538492016
1170,214.44666666666663,6.289712941692081,4.073333333333333,0.6742567924924616,0.8833333333333333,0.3210226714043031,286.43333333333334,19.370567593358977,4.8566666666666665,0.3504124553849205,0.8766666666666667,0.3288194371113449,362.59,22.773271613889822,4.976666666666667,0.1509598916563234,0.85,0.3570714214271433
1180,214.17,6.188249617891422,4.043333333333333,0.6694193171863366,0.8966666666666666,0.3043937508483968,285.73,19.441804614455584,4.85,0.35707142142714293,0.8466666666666667,0.3603085097832452,362.13666666666666,22.81486333268049,4.976666666666667,0.1509598916563234,0.8333333333333334,0.3726779962499654
1190,213.73666666666668,6.088293867925732,4.006666666666667,0.6927882472700838,0.9266666666666666,0.260682863946895,284.74666666666667,19.38115464969917,4.84,0.3666060555964671,0.9,0.3000000000000008,361.7766666666666,22.919135866975637,4.976666666666667,0.1509598916563234,0.9,0.3000000000000006
1200,213.42666666666668,6.027544183901839,3.99,0.6999285677838861,0.9166666666666666,0.2763853991962825,283.85,19.33737745059207,4.836666666666667,0.36966952208094667,0.87,0.3363034344160046,361.29333333333335,23.30008488301181,4.973333333333334,0.16110727964792784,0.82,0.38418745424597145
1210,212.99666666666667,5.794536698956656,3.9766666666666666,0.6996110030263644,0.91,0.28618176042508303,282.9433333333333,19.43450854079471,4.83,0.375632799419859,0.8466666666666667,0.36030850978324497,360.63,23.35550827249681,4.973333333333334,0.16110727964792784,0.8566666666666667,0.3504124553849206
1220,212.7,5.73904754002497,3.963333333333333,0.6990390229132815,0.9333333333333332,0.2494438257849305,282.0,19.548060432346393,4.82,0.384187454245971,0.8766666666666667,0.32881943711134537,360.28,23.48421313705585,4.973333333333334,0.16110727964792784,0.7966666666666666,0.4024784328245298
1230,212.51,5.711091547739958,3.94,0.7045565981523426,0.9266666666666666,0.2606828639468949,281.0733333333333,19.494134730448767,4.806666666666667,0.3949120858565303,0.8633333333333333,0.3434951075181263,359.60666666666674,23.51209523250155,4.973333333333334,0.16110727964792784,0.82,0.3841874542459716
1240,212.24,5.553593431283924,3.923333333333333,0.7053052924482826,0.9466666666666668,0.224697327284704,280.2033333333333,19.469000716238337,4.803333333333334,0.3974781615244909,0.8933333333333333,0.3086889840744059,359.14333333333326,23.50736314906932,4.973333333333334,0.16110727964792784,0.79,0.407308237088326
1250,211.97,5.5727701071071145,3.9,0.7000000000000003,0.8933333333333333,0.3086889840744059,279.3,19.365519185741782,4.796666666666667,0.4024784328245283,0.87,0.3363034344160045,358.47666666666674,23.636048504115248,4.973333333333334,0.16110727964792784,0.8466666666666667,0.3603085097832453
1260,211.56,5.408610419198877,3.863333333333333,0.7009438081773908,0.9666666666666668,0.1795054935711504,278.46666666666664,19.49672337143404,4.796666666666667,0.4024784328245283,0.8666666666666667,0.3399346342395188,357.79,23.78527345508841,4.973333333333334,0.16110727964792784,0.8366666666666667,0.3696695220809463
1270,211.2333333333333,5.325932364906222,3.823333333333333,0.7109539756943166,0.9433333333333334,0.2312045751181315,277.56666666666666,19.437563861988696,4.786666666666667,0.4096611065529927,0.8866666666666667,0.3169998247458325,357.13666666666666,23.86750906334569,4.97,0.17058722109231947,0.8666666666666667,0.33993463423951875
1280,210.92,5.299710683927317,3.786666666666666,0.7126164622166846,0.9466666666666668,0.22469732728470354,276.74,19.4214417590456,4.773333333333333,0.41867515914953607,0.8666666666666667,0.33993463423951864,356.3033333333333,23.9443379992478,4.966666666666667,0.17950549357115042,0.86,0.3469870314579491
1290,210.55,5.165349294416918,3.75,0.7262919523166975,0.9166666666666666,0.27638539919628263,276.00666666666666,19.55675387742613,4.77,0.4208325082500171,0.8733333333333333,0.3325991915537706,355.65,23.972779702543196,4.963333333333333,0.1879420714534729,0.85,0.3570714214271432
1300,210.22666666666663,5.118784577959457,3.716666666666667,0.7323857514239956,0.9366666666666666,0.2435615368284213,275.19666666666666,19.48259023390428,4.763333333333334,0.42503594619226653,0.8933333333333333,0.3086889840744059,355.06666666666666,23.998518472790963,4.963333333333333,0.1879420714534729,0.8466666666666667,0.3603085097832453
1310,209.8233333333333,4.955682484672407,3.6566666666666663,0.7340224035333588,0.9533333333333334,0.2109238935940851,274.4,19.472715955065606,4.753333333333333,0.4310710176087248,0.9,0.30000000000000104,354.23666666666674,24.071850549737324,4.96,0.195959179422654,0.8733333333333333,0.332599191553771
1320,209.53,5.018874375793839,3.62,0.7453858061433685,0.9566666666666668,0.2036063740543399,273.4866666666667,19.39475415902168,4.743333333333333,0.4367938746009257,0.9066666666666666,0.2908989897236193,353.57666666666665,24.07593796488289,4.96,0.195959179422654,0.8366666666666667,0.3696695220809463
1330,209.23666666666668,4.984708840265613,3.5933333333333333,0.7402402012560223,0.9366666666666666,0.2435615368284213,272.66,19.356766258856364,4.736666666666666,0.4404416974911536,0.8766666666666667,0.3288194371113452,352.85666666666674,24.064831647493854,4.956666666666667,0.2036063740543396,0.8566666666666667,0.3504124553849205
1340,208.95333333333332,4.815719630081836,3.566666666666667,0.7386173268720111,0.9566666666666668,0.2036063740543397,271.8433333333333,19.41319453933901,4.72,0.4489988864128731,0.8933333333333333,0.3086889840744059,352.2333333333333,24.156135636498,4.953333333333333,0.21092389359408506,0.8533333333333334,0.35377331097124204
1350,208.63666666666663,4.767038447039795,3.53,0.7410128204019152,0.95,0.21794494717703344,271.1166666666667,19.629477550074753,4.706666666666667,0.4697043987682287,0.89,0.3128897569432407,351.51333333333326,24.33960741032791,4.95,0.21794494717703333,0.8566666666666667,0.35041245538492016
1360,208.42,4.738171236528567,3.49,0.7415524256584964,0.9433333333333334,0.23120457511813206,270.15,19.375435478976986,4.69,0.4836320915737498,0.9066666666666666,0.2908989897236193,350.9366666666667,24.332954106633984,4.95,0.21794494717703333,0.8233333333333334,0.3813863599495349
1370,208.11666666666667,4.538324458309357,3.453333333333333,0.7310874700669472,0.95,0.2179449471770329,269.3666666666667,19.38536102893682,4.676666666666667,0.4954347137167061,0.9133333333333332,0.2813459712801221,350.14666666666665,24.429186551245536,4.95,0.21794494717703333,0.8233333333333334,0.3813863599495349
1380,207.86333333333332,4.474891680874023,3.4166666666666665,0.7139483330201297,0.9766666666666668,0.1509598916563234,268.55,19.398303190399577,4.663333333333333,0.4999888887654293,0.9133333333333332,0.2813459712801221,349.51666666666665,24.42095525477157,4.946666666666666,0.2246973272847036,0.8433333333333334,0.3634862063713317
1390,207.65,4.42577676798096,3.4033333333333333,0.7122655559706812,0.95,0.21794494717703336,267.7133333333333,19.380690275517942,4.65,0.5041494487418064,0.9166666666666666,0.27638539919628297,348.8,24.431809866101474,4.946666666666666,0.2246973272847036,0.88,0.3249615361854377
1400,207.49,4.2976621551722785,3.3766666666666665,0.7221187960132023,0.97,0.17058722109231936,266.91,19.352568305008,4.6433333333333335,0.5060851926526027,0.9333333333333332,0.2494438257849301,348.18,24.400155737207914,4.946666666666666,0.2246973272847036,0.8033333333333333,0.3974781615244908
1410,207.25333333333333,4.1467845642403685,3.34,0.7378346698278677,0.9633333333333334,0.1879420714534728,266.25333333333333,19.320347362876845,4.64,0.5070174224488413,0.91,0.28618176042508314,347.35,24.5430404256142,4.943333333333333,0.23120457511813164,0.8466666666666667,0.3603085097832451
1420,206.98666666666668,4.095504310284098,3.306666666666666,0.7654773383683907,0.9666666666666668,0.1795054935711505,265.62333333333333,19.41755534447,4.63,0.5096730978447519,0.8966666666666666,0.3043937508483973,346.69666666666666,24.40241768532145,4.943333333333333,0.23120457511813164,0.8766666666666667,0.32881943711134504
1430,206.78,3.972186635427223,3.296666666666667,0.767238916867202,0.9533333333333334,0.2109238935940851,264.89,19.491311739678615,4.616666666666666,0.5128894184476368,0.8733333333333333,0.332599191553771,346.07,24.63842053920393,4.9366666666666665,0.2435615368284212,0.8566666666666667,0.3504124553849199
1440,206.58,3.967820560458851,3.27,0.7770242381461907,0.9433333333333334,0.23120457511813164,264.21666666666664,19.538245969266427,4.6,0.5163977794943228,0.8866666666666667,0.3169998247458323,345.19,24.807671528514447,4.926666666666667,0.26068286394689505,0.8966666666666666,0.3043937508483973
1450,206.2433333333333,3.8119271882984336,3.2333333333333334,0.7781745019952491,0.97,0.17058722109231944,263.31,19.45526235580835,4.583333333333333,0.5257270098529173,0.8966666666666666,0.3043937508483973,344.6233333333333,24.758866200930036,4.923333333333333,0.2660618140374317,0.86,0.3469870314579495
1460,206.1033333333333,3.694950007179468,3.2,0.7958224257542201,0.95,0.2179449471770332,262.6666666666667,19.38458723373345,4.57,0.5276678248039506,0.9,0.3000000000000005,343.9033333333333,24.72489950546929,4.92,0.2712931993250101,0.8566666666666667,0.3504124553849202
1470,205.94333333333333,3.66425829996861,3.1666666666666665,0.8034647195462634,0.9633333333333334,0.1879420714534729,261.89666666666665,19.388295151685945,4.57,0.5276678248039506,0.9033333333333332,0.29550333707459586,343.24666666666667,24.775373974080715,4.916666666666667,0.27638539919628313,0.8533333333333334,0.35377331097124204
1480,205.84333333333333,3.6430923982548418,3.1366666666666667,0.802904449829216,0.9666666666666668,0.1795054935711505,261.17,19.3327295882742,4.56,0.5351635264103867,0.8966666666666666,0.3043937508483972,342.4033333333333,24.602858686655807,4.906666666666666,0.2908989897236193,0.88,0.3249615361854372
1490,205.6233333333333,3.5063925748394005,3.0966666666666667,0.8004096173557377,0.97,0.1705872210923194,260.4633333333333,19.34723035016181,4.533333333333333,0.543650214343337,0.91,0.28618176042508325,341.75666666666666,24.643811709140202,4.906666666666666,0.2908989897236193,0.8633333333333333,0.34349510751812623
1500,205.54666666666665,3.532867893872562,3.07,0.7990202333691765,0.95,0.21794494717703364,259.62,19.50954296406419,4.52,0.5503937984146748,0.9066666666666666,0.2908989897236193,340.99333333333334,24.66143998679361,4.906666666666666,0.2908989897236193,0.8633333333333333,0.3434951075181259
